# Source: Appendix D BOQ For MEI Pkg I-1.xlsx
# Sheet: Telecom(Green）
"# Rows: 309, Cols: 24"








No.,TAG NO.,"EQUIPMENT/
MATERIAL",DESCRIPTION,Material Supply by,UNIT,Qty.,Quantity,,,,"MANHOURS
A",,"LABOR COST
B",,"MATERIAL COST
C",,"TOOLS& CONSUMABLE
COST D",,"EQUIPMENT COST
E",,"DIRECT COST
F",,REMARK
TE-01-0015,,Telephone System,"Explosion proof Outdoor Telephone Set Wall/Pedestal Mounted with Noncorrosive Absorbing
Hood, Color Distinctively (Yellow), IP 65, Exd IIA T3, all required explosion proof cable gland and
mounting accessories.",,Set,,,,,,,,,,,,,,,,0
TE-01-0016,,Telephone System,"Explosion proof Outdoor Telephone Set Wall/Pedestal Mounted with Noncorrosive Absorbing
Hood, Color Distinctively (Yellow), IP 65, Exd IIB T3, all required explosion proof cable gland and
mounting accessories.",Contractor,Set,,6,,,1,,,,,,,,,,,1851.85185185185
TE-01-0017,,Telephone System,"Explosion proof Outdoor Telephone Set Wall/Pedestal Mounted with Noncorrosive Absorbing
Hood, Color Distinctively (Yellow), IP 65, Exd IIC T3, all required explosion proof cable gland and mounting
accessories.",,Set,,,,,,,,,,,,,,,,0
,,Telephone System,"Explosion proof Outdoor Telephone Set Wall/Pedestal Mounted with Noncorrosive Absorbing
Hood, Color Distinctively (Yellow), IP 65, Zone 21/22, IIIB, T127, all required explosion proof cable gland and mounting
accessories.",Contractor,Set,,,10,6,,,,,,,,,,,,1851.85185185185
TE-01-0018,,Telephone System,"Weather proof Outdoor Telephone Junction Box , IP 55 with all suitable cable gland and mounting
accessories.",,Set,,,,,,,,,,,,,,,,0
TE-01-0019,,Telephone System,"Weather proof Outdoor Telephone Set Wall/Pedestal Mounted with Noncorrosive Absorbing
Hood, Color Distinctively (Yellow), IP 55 with all suitable cable gland and mounting accessories.",,Set,,,,,,,,,,,,,,,,0
TE-02,,,LAN & SCS System,,,,,,,,,,,,,,,,,,0
TE-02-0001,,LAN System,"Standard size of cabinet, Min. IP42, RAL 7035, 19"" Free standing,Rack-top fuse panels, Metal Clad
Enclosure Type Min. 2 mm Steel Sheet Thickness, Accessories for cabinet (lighting, Fan Expansion,Socket strip, Signal lamp, Fuse,
Volt meter and Amper meter...) and Lifting Lugs, Gland Plate, Earthing Bar etc.
800x800x2000mm 42U",,Set,,,,,,,,,,,,,,,,0
TE-02-0002,,LAN System,"Standard size of Rack, Min. IP42, wall mount/free standing, RAL 7035",,Set,,,,,,,,,,,,,,,,0
TE-02-0003,,LAN System,"Layer 3 core switch-24 Ethernet port 10/100/1000 , GbE SFP Uplinks with IP routing capabilities",,Set,,,,,,,,,,,,,,,,0
TE-02-0004,,LAN System,Fiber Optic Patch panel (24 Port ),,Set,,,,,,,,,,,,,,,,0
TE-02-0005,,LAN System,"Ethernet Access Switch (48 Port 10/100/1000, 4 Port SFP)",,Set,,,,,,,,,,,,,,,,0
TE-02-0006,,LAN System,"Ethernet Access Switch (24 Port 10/100/1000, 4 Port SFP)",,Set,,,,,,,,,,,,,,,,0
TE-02-0007,,LAN System,"RJ45 Patch panel Ethernet On loaded ,48port+cable guide, CAT.6A OR CAT.7",,Set,,,,,,,,,,,,,,,,0
TE-02-0008,,LAN System,"RJ45 Patch panel Ethernet On loaded ,24port+cable guide",,Set,,,,,,,,,,,,,,,,0
TE-02-0009,,LAN System,Firewall system,,Set,,,,,,,,,,,,,,,,0
TE-02-0010,,LAN System,"Server Minimum requirement:
HardWare: Dual Intel Xeon 5600 series Processor, 12GB RAM, Redundant power supply (600W) ,
Storage controller ,Network controller
SoftWare: Application and software, Domain server, File Server",,Set,,,,,,,,,,,,,,,,0
TE-02-0011,,LAN System,Test and Measuring Equipments (Ethernet cable tester),,Set,,,,,,,,,,,,,,,,0
TE-02-0012,,LAN System,Router,,Set,,,,,,,,,,,,,,,,0
TE-02-0013,,LAN System,PC workstation for network management system with required software and license.,,Set,,,,,,,,,,,,,,,,0
TE-02-0014,,LAN System,"Dual Socket.RJ11/ RJ 45 , Flush mount in wall, , CAT.6A OR CAT.7",,Set,,,,,,,,,,,,,,,,0
TE-02-0015,,LAN System,"Dual Socket. RJ 45 , Flush mount in floor, ,CAT.6A OR CAT.7",,Set,,,,,,,,,,,,,,,,0
TE-03,,,PA/GA System,,,,,,,,,,,,,,,,,,0
TE-03-0001,,PA/GA System,"Standard size of cabinet, Min. IP42, RAL 7035, 19"" Free standing,Rack-top fuse panels, Metal Clad
Enclosure Type Min. 2 mm Steel Sheet Thickness, Accessories for cabinet (lighting, Fan Expansion,Socket strip, Signal lamp, Fuse,
Volt meter and Amper meter...) and Lifting Lugs, Gland Plate, Earthing Bar etc.
800x800x2000mm 42U",,Set,,,,,,,,,,,,,,,,0
